orbital_period,transit_duration,transit_depth,planet_radius,snr,semi_major_axis,stellar_density,equilibrium_temp,inclination,stellar_radius,stellar_mass,impact_parameter,koi_disposition
15.3789014,4.662,185.1,2.94,17.6,0.1313,1.08766,1039.0,89.14,2.153,1.276,0.359,CONFIRMED
134.4785189,5.9288,4033.5,10.52,149.9,0.5135,0.87299,412.0,89.44,1.336,0.996,0.924,CONFIRMED
5.007414194,1.3584,4413.9,8.8,196.6,0.058,2.82445,1114.0,86.58,1.042,1.034,0.926,CANDIDATE
24.68662378,15.168,8052.3,48.04,210.9,0.1633,0.04024,1149.0,86.62,5.132,0.95,0.643,FALSE POSITIVE
98.7179332,6.593,7320.0,6.99,124.4,0.3982,2.1732,360.0,89.68,0.786,0.871,0.588,CONFIRMED
71.52543938,5.9189,5904.3,5.76,111.3,0.3091,3.52177,340.0,89.96,0.778,0.769,0.066,CONFIRMED
17.50441726,4.2585,725.4,3.56,47.5,0.1289,2.05681,824.0,89.99,1.329,0.933,0.006,CANDIDATE
1.72086129,2.0243,10184.0,13.25,1654.9,0.0287,1.02994,1647.0,82.35,1.215,1.068,0.725,CONFIRMED
56.4349933,4.7381,580.0,2.37,47.7,0.276,4.77055,465.0,89.99,1.001,0.88,0.019,CONFIRMED
33.7888028,5.496,649.2,2.71,36.0,0.2127,1.82374,611.0,89.91,1.062,1.122,0.078,CONFIRMED
3.215109385,4.365,158.0,1.54,53.3,0.0418,0.01886,1155.0,63.99,0.934,0.942,0.954,CONFIRMED
3.29276797,4.8069,80.7,1.39,40.8,0.0435,0.11647,1458.0,80.59,1.472,1.014,0.663,CONFIRMED
13.72710334,7.3419,199.2,2.38,62.5,0.1154,0.30446,1005.0,89.9,1.693,1.086,0.025,CONFIRMED
24.3110031,8.7682,184.4,2.3,48.9,0.169,0.30621,831.0,89.61,1.693,1.086,0.146,CONFIRMED
44.4304059,10.306,238.5,2.61,50.5,0.2526,0.35682,680.0,89.96,1.693,1.086,0.025,CONFIRMED
9.34145925,6.18,81.7,1.56,29.4,0.0893,0.24477,1143.0,87.49,1.693,1.086,0.455,CONFIRMED
4.97760447,2.5719,287.3,1.75,27.5,0.0545,1.79524,1023.0,87.96,1.023,0.87,0.474,CONFIRMED
21.1285655,3.852,176.7,2.88,12.5,0.1622,2.64147,935.0,89.48,2.153,1.276,0.36,CONFIRMED
24.4851178,4.642,263.8,7.14,10.9,0.1857,0.03911,1179.0,84.73,2.995,1.42,0.987,FALSE POSITIVE
7.51854537,2.845,286.7,1.42,19.4,0.0701,2.8135,784.0,89.63,0.864,0.811,0.13,CONFIRMED
86.7490807,9.179,547.1,2.23,35.7,0.3706,1.00742,398.0,90.0,0.97,0.901,0.003,CANDIDATE
25.96190067,6.2732,350.3,3.25,37.5,0.1891,0.93345,850.0,89.96,1.729,1.337,0.02,CONFIRMED
130.3543929,6.474,5128.7,7.7,103.7,0.5183,2.31284,369.0,89.7,1.015,1.089,0.675,CONFIRMED
1.855557556,2.35672,10570.0,10.05,1853.8,0.0286,1.04421,1436.0,84.47,0.947,0.903,0.554,CONFIRMED
3.261759866,1.7593,3876.1,8.01,190.4,0.0434,0.69262,1262.0,82.54,0.945,1.023,0.949,CANDIDATE
3.364425589,1.3261,4843.0,56.83,32.0,0.0417,1.53737,1106.0,80.55,0.775,0.855,1.597,FALSE POSITIVE
16.78175788,3.7386,908.0,2.25,118.8,0.118,1.9562,545.0,89.07,0.742,0.778,0.502,CONFIRMED
105.3035093,6.214,1362.2,3.18,40.6,0.4238,4.07825,351.0,89.99,0.875,0.914,0.027,CONFIRMED
2.549562652,1.6999,495.1,1.11,43.7,0.0293,4.6501,682.0,89.77,0.506,0.513,0.047,CONFIRMED
13.96950181,1.5871,1110.0,2.04,37.0,0.0909,3.98511,387.0,88.5,0.506,0.513,0.901,CONFIRMED
5.21230171,2.098,430.0,1.04,29.3,0.0471,4.78967,537.0,89.44,0.506,0.513,0.187,CONFIRMED
17.76076524,1.6679,1287.2,1.93,42.6,0.1085,17.97851,368.0,89.46,0.516,0.54,0.627,CONFIRMED
10.55840479,3.366,194.2,1.41,14.6,0.09,2.09395,796.0,89.23,1.023,0.87,0.31,CONFIRMED
20.92735802,3.4256,8091.0,17.36,263.5,0.1498,0.81405,735.0,87.87,1.109,1.021,0.991,CANDIDATE
6.98800953,3.103,193.2,1.39,17.1,0.0683,2.04813,914.0,89.92,1.023,0.87,0.024,CONFIRMED
22.8245144,6.617,322.7,3.36,15.9,0.177,0.62132,946.0,89.38,1.846,1.421,0.279,CONFIRMED
49.1011093,6.341,845.6,3.28,39.7,0.253,1.12947,498.0,89.43,1.11,0.895,0.52,CONFIRMED
7.05675145,2.0261,130.0,1.68,25.2,0.0778,3.5363,1196.0,88.28,1.402,1.259,0.631,CONFIRMED
34.8536903,5.333,767.7,2.4,27.0,0.2046,1.41193,522.0,89.37,0.848,0.937,0.493,CONFIRMED
2.41434868,1.2701,191.0,0.97,30.0,0.0315,9.60814,953.0,89.12,0.724,0.715,0.221,CONFIRMED
2.466070972,1.9559,704.5,24.3,42.6,0.0353,0.07227,1260.0,64.63,0.884,0.963,1.223,FALSE POSITIVE
4.30656389,4.1107,257.0,1.95,39.8,0.054,0.06502,1177.0,77.07,1.03,1.132,0.894,CONFIRMED
12.964717746,1.8303,3732.9,39.93,183.3,0.1115,1.48087,834.0,86.89,1.033,1.093,1.282,FALSE POSITIVE
1.731079436,1.8419,11974.0,56.05,36.2,0.0286,0.66955,1541.0,72.75,0.955,1.038,1.404,FALSE POSITIVE
7.794302043,1.1081,3387.4,16.51,159.2,0.0742,4.56215,882.0,87.52,0.982,0.893,1.06,CONFIRMED
14.5324483,3.13,1355.9,3.11,16.5,0.1083,4.40903,664.0,90.0,0.86,0.802,0.001,CONFIRMED
5.248667607,1.917,601.2,2.84,59.5,0.0596,1.22945,1056.0,86.0,1.012,1.021,0.847,CONFIRMED
7.96431492,1.5342,746.0,2.44,44.3,0.0734,18.99927,805.0,89.73,0.91,0.831,0.189,CONFIRMED
92.7297248,6.83,1257.5,2.81,43.3,0.3608,0.49438,276.0,89.19,0.675,0.748,0.857,CONFIRMED
1.485710994,2.2874,20824.0,14.48,1176.6,0.0257,1.52356,1562.0,88.93,1.018,1.021,0.105,CONFIRMED
30.5231459,2.7286,2212.3,11.26,38.7,0.183,0.77375,506.0,88.2,0.79,0.885,1.06,CANDIDATE
71.3116598,8.813,2138.0,4.94,43.4,0.354,0.99346,475.0,89.97,1.069,1.161,0.035,CONFIRMED
28.78270955,3.451,864.5,2.11,40.1,0.1685,6.37754,443.0,90.0,0.745,0.77,0.002,CANDIDATE
15.44428875,2.0791,3596.2,37.58,44.9,0.1255,1.19973,731.0,87.04,0.991,1.105,1.275,FALSE POSITIVE
1.411230023,1.4325,388.2,1.71,89.3,0.0221,0.78246,1164.0,78.73,0.737,0.726,0.851,CONFIRMED
96.9151707,6.065,862.8,2.37,53.4,0.3878,2.44078,325.0,89.71,0.791,0.826,0.541,CONFIRMED
13.47472742,2.5995,729.6,1.96,25.3,0.1034,6.95203,634.0,89.96,0.734,0.821,0.025,CONFIRMED
2.29503515,1.654,172.1,1.18,11.6,0.0331,4.28717,1304.0,89.14,0.909,0.914,0.16,CONFIRMED
27.495634,4.858,483.3,2.11,24.7,0.1629,0.94603,590.0,88.87,0.911,0.762,0.664,CONFIRMED
14.08826442,4.1847,889.4,2.66,34.2,0.1138,1.71486,724.0,89.71,0.895,0.99,0.133,CONFIRMED
3.905081685,2.8213,21340.0,12.78,1315.8,0.0485,2.09428,1046.0,89.37,0.887,0.997,0.131,CONFIRMED
110.9643706,12.831,1283.2,2.11,42.1,0.3679,0.17592,239.0,89.14,0.546,0.538,0.729,CONFIRMED
4.539297295,1.9455,798.1,2.34,50.3,0.0494,1.18462,830.0,85.63,0.724,0.783,0.83,CANDIDATE
6.94135824,1.8899,825.0,2.96,43.1,0.0682,1.46625,876.0,86.78,0.88,0.875,0.871,CONFIRMED
17.276296682,3.94738,10458.0,7.31,871.4,0.1209,3.04681,538.0,89.87,0.738,0.79,0.085,CONFIRMED
31.7821117,3.856,570.2,2.08,21.6,0.1879,4.77947,528.0,89.85,0.88,0.875,0.17,CONFIRMED
4.36273233,2.2375,341.6,1.76,25.6,0.05,1.17461,1023.0,86.03,0.88,0.875,0.732,CONFIRMED
18.6848377,3.7965,1251.5,1.93,41.2,0.1135,2.46841,402.0,89.35,0.545,0.559,0.405,CONFIRMED
7.41634701,2.1362,505.5,1.24,20.6,0.0613,4.72946,547.0,88.86,0.545,0.559,0.476,CONFIRMED
9.91724268,3.2241,457.9,2.85,38.8,0.0883,0.69602,903.0,87.06,1.207,0.932,0.786,CONFIRMED
82.5341188,4.8556,1895.4,2.45,40.1,0.3104,6.80263,260.0,89.99,0.58,0.584,0.033,CONFIRMED
20.16037858,4.13,343.6,1.75,35.1,0.1339,0.15473,510.0,86.39,0.724,0.818,0.941,CONFIRMED
10.99470891,1.5929,884.7,1.71,32.7,0.0805,22.3991,512.0,89.71,0.586,0.573,0.265,CONFIRMED
124.03589939,4.8472,7690.0,11.13,190.1,0.4947,11.47696,413.0,89.98,1.28,1.047,0.075,CANDIDATE
1.194812329,1.3777,189.5,1.36,41.2,0.0222,3.14274,1806.0,86.26,0.97,1.024,0.404,FALSE POSITIVE
10.84969477,3.474,1122.1,2.67,43.5,0.0914,1.4533,676.0,88.49,0.778,0.869,0.55,CONFIRMED
12.18420006,2.5014,499.3,2.59,23.3,0.1031,2.24035,819.0,88.36,1.068,0.984,0.746,CONFIRMED
3.76417012,2.0111,558.4,1.7,27.2,0.044,3.68525,908.0,88.83,0.728,0.813,0.287,CONFIRMED
5.92972237,2.518,412.1,1.92,8.9,0.0649,3.30245,972.0,89.85,0.956,1.035,0.048,CONFIRMED
12.2476121,3.209,402.7,1.9,6.8,0.1052,3.23802,763.0,89.77,0.956,1.035,0.116,CONFIRMED
13.59051547,3.784,621.9,2.4,27.7,0.1072,2.09179,724.0,89.51,0.974,0.887,0.232,CONFIRMED
46.8776724,10.041,539.8,2.62,37.5,0.2495,0.08246,484.0,87.75,0.993,0.943,0.834,CONFIRMED
89.1935737,4.0104,868.3,3.81,43.5,0.3987,12.62813,483.0,89.99,1.295,1.061,0.015,CONFIRMED
13.09390911,2.2805,398.7,2.2,62.2,0.1096,1.55395,752.0,87.96,0.956,1.022,0.86,CONFIRMED
4.915385452,2.7757,225.5,1.46,65.6,0.057,1.37812,1042.0,87.7,0.956,1.022,0.484,CONFIRMED
87.455958,18.257,1604.9,70.11,118.9,0.46,0.00431,728.0,83.98,2.111,1.692,1.262,FALSE POSITIVE
0.805259257,1.42246,1384.3,63.55,329.7,0.0183,0.20168,2723.0,49.2,2.022,1.256,1.245,FALSE POSITIVE
9.76785911,2.1649,585.4,2.54,54.1,0.0852,0.8225,749.0,86.73,0.852,0.864,0.916,CONFIRMED
40.80957343,3.158,436.1,3.44,39.3,0.2489,0.63026,623.0,88.57,1.3,1.241,0.949,CONFIRMED
22.08551599,2.1727,3157.4,3.34,48.5,0.13,10.19643,352.0,89.41,0.565,0.6,0.656,CONFIRMED
1.151166776,1.0907,578.4,1.28,83.7,0.0177,8.03646,957.0,89.8,0.535,0.561,0.029,CONFIRMED
4.693305543,5.17249,14523.0,17.85,1765.2,0.06,0.37183,1389.0,88.26,1.47,1.312,0.23,FALSE POSITIVE
3.246732048,3.0535,6998.2,12.4,775.0,0.0442,0.88211,1459.0,86.55,1.457,1.093,0.475,CONFIRMED
8.3606759,6.287,194.8,1.49,17.7,0.0802,0.26798,929.0,88.51,1.068,0.984,0.259,FALSE POSITIVE
62.1385979,4.2938,886.3,5.14,36.1,0.301,2.85005,524.0,89.52,1.621,0.941,0.699,CONFIRMED
17.1181036,1.29,167.7,1.22,6.1,0.1314,51.29749,654.0,89.95,0.929,1.031,0.4346,CANDIDATE
8.29482811,2.7437,559.5,2.76,38.1,0.0793,0.27546,876.0,84.66,0.939,0.967,0.932,CANDIDATE
26.635216,5.949,1492.8,27.64,30.6,0.1627,0.04213,536.0,83.88,0.882,0.808,1.242,FALSE POSITIVE
17.84850835,5.8919,391.2,3.29,43.5,0.1385,0.13439,888.0,86.29,1.465,1.111,0.849,CONFIRMED
26.1363443,6.613,362.2,2.8,38.1,0.1786,0.7631,782.0,89.65,1.465,1.111,0.187,CONFIRMED
11.1895709,5.3,143.3,1.81,19.9,0.1015,0.39737,1037.0,87.76,1.465,1.111,0.541,CONFIRMED
2.757977384,2.1489,211.0,1.69,22.5,0.0384,0.33589,1332.0,80.18,1.0,0.994,0.875,CONFIRMED
18.692860599,3.88584,51256.0,14.81,1281.9,0.124,4.64322,528.0,89.85,0.66,0.732,0.116,FALSE POSITIVE
14.80075082,5.762,501.4,17.38,54.0,0.1633,0.5652,1912.0,88.88,7.663,2.646,0.367,CONFIRMED
3.126861192,1.1926,794.6,5.12,94.6,0.0414,8.96358,1391.0,87.93,1.749,0.97,0.603,CONFIRMED
87.24250316,4.1206,17860.0,15.86,335.2,0.3921,4.2404,390.0,89.58,0.955,1.054,0.884,FALSE POSITIVE
10.240611361,0.9617,2958.0,3.9,72.0,0.079,34.01455,656.0,89.21,0.64,0.628,0.786,CANDIDATE
16.87725775,3.7917,818.4,2.54,43.1,0.1245,1.82851,642.0,89.02,0.872,0.901,0.516,CONFIRMED
12.05705659,2.3462,523.9,1.96,20.8,0.0984,5.05088,689.0,89.07,0.834,0.873,0.548,CONFIRMED
28.26727385,4.5839,1160.2,2.93,42.1,0.1701,2.70715,517.0,89.99,0.886,0.82,0.01,CONFIRMED
3.770590654,2.029,314.4,2.13,37.1,0.0474,3.67551,1272.0,89.02,1.208,0.999,0.24,CONFIRMED
2.7073064,3.4378,69.5,1.36,31.7,0.0397,0.5829,1709.0,89.93,1.629,1.133,0.007,CONFIRMED
23.11707222,3.9948,2407.5,4.37,61.2,0.1437,0.93218,548.0,88.45,0.796,0.739,0.807,CANDIDATE
4.77502117,1.7087,451.4,1.73,16.7,0.0502,5.48899,926.0,88.42,0.796,0.739,0.518,CANDIDATE
66.4159789,7.061,2053.2,3.44,33.6,0.3033,1.46712,376.0,89.7,0.759,0.851,0.371,CONFIRMED
8.0103929,4.2713,294.1,1.88,34.6,0.0772,0.90734,940.0,89.82,1.111,0.957,0.045,CONFIRMED
5.69590202,3.5661,4921.1,6.61,391.2,0.0627,1.27755,1043.0,89.78,0.94,1.013,0.049,CANDIDATE
27.6666375,6.315,324.0,2.04,24.4,0.1765,0.61984,622.0,88.98,1.111,0.957,0.519,CONFIRMED
5.19559398,3.748,116.0,1.18,16.0,0.0579,0.85697,1085.0,89.71,1.111,0.957,0.054,CONFIRMED
57.2488518,6.083,1455.6,3.19,29.8,0.2818,2.3736,431.0,89.98,0.846,0.91,0.022,CONFIRMED
37.0551726,5.439,1028.8,3.19,23.2,0.2109,0.30132,498.0,88.19,0.846,0.91,0.884,CONFIRMED
16.33269981,2.174,300.4,1.61,17.5,0.1168,1.59166,591.0,88.19,0.772,0.796,0.893,CONFIRMED
10.05550267,2.951,147.7,0.92,13.6,0.0845,3.39432,694.0,89.87,0.772,0.796,0.061,CONFIRMED
9.30413878,1.9254,637.3,1.67,24.2,0.0748,8.00468,583.0,89.16,0.658,0.645,0.488,CONFIRMED
4.33722007,2.4973,358.5,1.63,47.9,0.05,2.46739,996.0,89.77,0.876,0.883,0.053,CONFIRMED
1.653889476,1.7242,124.4,0.97,22.3,0.0263,2.62517,1373.0,88.21,0.876,0.883,0.226,CONFIRMED
150.8783198,8.6797,659.9,4.37,70.6,0.5726,2.08213,423.0,89.99,1.737,1.099,0.022,CONFIRMED
3.553831111,3.1029,191.8,1.62,77.4,0.0456,0.34265,1292.0,83.05,1.081,0.998,0.74,CONFIRMED
1.6783263,2.5123,146.3,1.57,76.1,0.0276,0.10087,1659.0,68.37,1.081,0.998,0.91,CONFIRMED
5.65378163,1.9483,366.8,1.82,37.8,0.0626,5.00238,1020.0,88.77,0.934,1.021,0.439,CONFIRMED
5.99185827,1.7215,186.3,2.75,32.1,0.0681,0.97256,1355.0,85.77,1.695,1.173,0.905,CONFIRMED
120.0183551,11.637,886.0,4.54,46.1,0.5337,0.39354,473.0,89.5,1.467,1.406,0.58,CONFIRMED
14.30517579,4.535,863.4,3.05,37.5,0.1129,0.12872,693.0,85.25,0.846,0.938,0.924,CONFIRMED
9.18189122,4.343,363.6,2.17,18.2,0.084,0.03383,804.0,79.49,0.846,0.938,0.971,CONFIRMED
2.64622742,1.407,155.5,0.99,8.4,0.0349,5.70552,1082.0,87.87,0.787,0.812,0.478,CANDIDATE
2.935362067,1.5043,1052.6,3.15,38.0,0.0371,1.41522,1022.0,84.29,0.823,0.79,0.86,CONFIRMED
13.53953595,4.389,134.2,2.32,21.8,0.1246,1.29876,1079.0,89.46,1.997,1.406,0.219,CONFIRMED
22.7082375,3.503,298.8,1.72,22.0,0.1603,4.66661,677.0,89.96,0.992,1.063,0.032,CONFIRMED
7.97033985,2.6675,490.8,1.81,23.5,0.0755,3.70342,839.0,89.74,0.818,0.907,0.107,CONFIRMED
5.33459393,2.642,226.3,0.79,14.7,0.0482,2.45484,627.0,89.41,0.533,0.525,0.158,FALSE POSITIVE
8.49640437,2.2128,834.0,2.14,21.8,0.0726,3.56038,702.0,88.49,0.709,0.707,0.628,CONFIRMED
66.1843646,5.155,560.5,2.72,21.3,0.3179,0.60878,436.0,89.03,0.978,0.977,0.877,CONFIRMED
2.032318856,1.1596,287.5,1.12,20.4,0.0283,11.52629,1011.0,89.96,0.682,0.761,0.009,CONFIRMED
3.62275506,2.7868,180.6,1.62,22.3,0.0467,1.47144,1304.0,89.96,1.216,1.032,0.007,CONFIRMED
2.892216772,1.3596,360.5,1.31,23.9,0.034,2.39115,794.0,85.46,0.615,0.625,0.806,CONFIRMED
187.746606,5.885,1583.0,2.95,20.2,0.5791,8.63421,267.0,90.0,0.753,0.734,0.015,CONFIRMED
2.543063763,2.8473,152.0,1.26,26.5,0.0358,0.90721,1319.0,88.18,1.029,0.945,0.215,CONFIRMED
3.177414601,1.5262,1134.3,2.65,113.7,0.039,2.30913,997.0,85.79,0.708,0.785,0.786,CONFIRMED
2.168451063,1.458,466.9,2.41,45.5,0.0337,5.9055,1558.0,88.96,1.109,1.077,0.207,CONFIRMED
37.8154157,4.662,286.4,1.21,22.4,0.2016,2.0362,401.0,89.43,0.705,0.79,0.533,CONFIRMED
53.5783052,5.194,224.9,1.16,15.4,0.2543,0.93643,357.0,89.16,0.705,0.79,0.769,CONFIRMED
6.69332825,2.311,781.8,2.44,23.4,0.0602,0.31495,609.0,83.98,0.637,0.649,0.952,CANDIDATE
33.1362861,4.163,825.2,2.05,16.3,0.1748,1.10741,357.0,88.87,0.637,0.649,0.791,CONFIRMED
7.72513619,2.042,382.2,1.71,10.5,0.0662,0.40825,581.0,84.97,0.637,0.649,0.954,CONFIRMED
10.71253475,2.7186,1198.6,2.02,31.2,0.0784,1.84576,485.0,88.16,0.544,0.561,0.72,CONFIRMED
32.5635249,5.418,578.3,2.05,24.1,0.19,1.49185,490.0,89.51,0.859,0.861,0.371,CONFIRMED
12.19140405,1.8832,665.8,2.46,19.4,0.0984,16.30776,763.0,89.9,0.967,0.856,0.091,CONFIRMED
6.11784972,3.458,60.5,1.05,25.8,0.0685,1.0027,1211.0,88.22,1.333,1.143,0.391,CONFIRMED
3.97599629,2.2029,206.0,1.11,27.3,0.0457,2.76446,936.0,88.57,0.778,0.803,0.331,CONFIRMED
7.68478504,2.447,274.1,1.47,21.4,0.0732,4.61214,830.0,89.89,0.907,0.884,0.045,CONFIRMED
0.990516282,2.019,101.6,3.52,20.4,0.0206,0.04243,2841.0,40.53,2.399,1.194,0.989,FALSE POSITIVE
15.0447098,5.823,97.9,1.51,23.4,0.1152,0.6607,931.0,89.94,1.525,0.899,0.022,CONFIRMED
29.0726293,2.516,439.6,2.32,20.9,0.1806,6.74055,614.0,89.42,1.042,0.928,0.682,CANDIDATE
1.118547814,1.5534,234.8,0.98,21.7,0.0188,2.48278,1174.0,87.68,0.658,0.725,0.221,CONFIRMED
6.42199919,2.6192,161.6,1.25,25.4,0.0684,2.77143,1000.0,89.11,0.981,1.03,0.281,CONFIRMED
9.75374033,2.348,430.8,1.87,18.9,0.0892,5.90057,813.0,89.45,0.899,0.996,0.295,CONFIRMED
81.3153052,5.807,715.5,2.55,20.7,0.3483,3.7595,393.0,89.99,0.975,0.852,0.013,CONFIRMED
51.3283527,9.357,692.3,3.06,34.7,0.2731,0.31768,546.0,89.06,1.119,1.027,0.582,CONFIRMED
19.7919389,3.787,383.7,2.58,22.8,0.1473,0.1553,736.0,86.29,1.039,1.084,0.954,CONFIRMED
26.8475962,10.068,254.1,3.2,39.2,0.1833,0.16528,800.0,88.58,1.988,1.136,0.457,CONFIRMED
62.8917493,6.831,791.0,2.5,22.6,0.2881,0.8818,384.0,89.36,0.855,0.805,0.632,CONFIRMED
14.87149773,2.4076,944.9,1.59,27.3,0.0977,9.75643,391.0,89.98,0.524,0.561,0.018,CONFIRMED
2.732767897,1.1102,613.1,1.42,27.0,0.0316,5.83579,687.0,86.76,0.524,0.561,0.748,CONFIRMED
119.8401019,3.6796,5448.7,26.96,83.7,0.4267,2.61057,255.0,89.42,0.675,0.733,1.269,FALSE POSITIVE
9.61375316,4.654,797.9,3.27,108.6,0.0897,0.46378,931.0,87.37,1.11,1.037,0.604,CONFIRMED
6.6254781,2.358,122.0,0.9,2.7,0.0641,4.0758,828.0,89.38,0.832,0.799,0.2113,CANDIDATE
29.9685917,6.678,309.5,1.91,26.5,0.1969,0.79028,644.0,89.52,1.076,1.13,0.282,CONFIRMED
33.2407985,4.675,341.9,1.51,20.4,0.1975,2.66299,486.0,89.75,0.827,0.928,0.231,CONFIRMED
2.97600846,4.274,103.2,2.27,25.9,0.0437,0.12518,1892.0,79.4,2.088,1.256,0.715,FALSE POSITIVE
15.18727049,4.509,292.5,1.94,21.4,0.1183,0.26952,789.0,86.77,1.005,0.956,0.839,CONFIRMED
28.6853212,6.307,689.1,2.69,23.8,0.179,0.09252,547.0,86.68,0.838,0.93,0.922,CONFIRMED
0.588001053,1.1451,297.4,0.99,50.9,0.0114,2.81504,1188.0,83.78,0.57,0.576,0.403,CONFIRMED
85.7357202,7.625,747.7,2.94,20.8,0.3877,1.75443,448.0,89.98,1.077,1.054,0.033,CONFIRMED
1.078389713,1.3394,300.5,1.98,23.6,0.0196,0.75953,1667.0,76.41,0.985,0.857,0.846,CONFIRMED
5.03728033,2.0619,76.3,1.55,20.9,0.0628,0.15727,1321.0,80.72,1.381,1.306,0.96,CONFIRMED
3.289726319,2.3274,234.9,1.37,27.0,0.0424,2.29385,1116.0,89.73,0.91,0.937,0.052,CONFIRMED
7.18644594,1.4972,402.0,2.19,23.8,0.0714,2.24354,860.0,87.2,0.91,0.937,0.892,CONFIRMED
15.94248453,3.4894,1093.7,2.62,34.3,0.1194,3.45443,616.0,89.96,0.806,0.897,0.022,CONFIRMED
41.0081117,4.376,1004.5,2.64,43.9,0.2144,0.67537,425.0,88.72,0.708,0.785,0.878,CONFIRMED
11.55562042,1.6758,441.5,2.11,22.7,0.0983,3.10825,703.0,88.21,0.85,0.945,0.874,CONFIRMED
12.2885046,2.807,342.1,3.22,12.0,0.1017,2.38362,913.0,88.64,1.671,0.929,0.632,CONFIRMED
17.13263125,3.0555,850.2,2.31,26.4,0.1242,4.80501,611.0,89.59,0.794,0.876,0.298,CONFIRMED
19.0231361,3.431,401.6,2.04,19.7,0.1374,1.63025,647.0,88.73,0.954,0.955,0.698,CONFIRMED
4.57948235,3.106,207.1,1.35,20.0,0.0532,1.33901,1040.0,89.72,0.954,0.955,0.055,CONFIRMED
1.003931703,1.4361,491.1,1.6,25.2,0.0175,3.08321,1419.0,89.76,0.741,0.715,0.023,CONFIRMED
0.614083885,0.9817,389.5,2.55,36.4,0.0156,5.8184,2603.0,88.76,1.276,1.334,0.106,FALSE POSITIVE
55.8224775,5.457,879.6,2.13,23.7,0.2663,3.12988,379.0,89.98,0.736,0.817,0.031,CONFIRMED
1.34145255,7.502,26.6,1.31,31.2,0.0287,0.02305,3015.0,58.42,2.389,1.754,0.68,CANDIDATE
6.11010439,2.314,59.7,0.93,11.8,0.0709,3.75664,1125.0,89.16,1.195,1.27,0.284,CONFIRMED
4.286866229,4.4726,1321.9,4.14,167.3,0.0535,0.14938,1217.0,81.72,1.049,1.107,0.757,CONFIRMED
10.27380957,3.252,352.8,1.68,19.2,0.0924,2.59443,799.0,89.71,0.899,0.996,0.125,CONFIRMED
13.39155154,3.391,48.9,1.58,24.5,0.1173,1.78056,1180.0,88.8,2.188,1.198,0.539,CONFIRMED
5.62904396,3.7295,39.5,1.39,32.2,0.0658,0.8586,1576.0,88.8,2.188,1.198,0.237,CONFIRMED
8.2562857,2.0378,37.3,1.49,18.2,0.085,1.68502,1387.0,87.44,2.188,1.198,0.816,CONFIRMED
12.33087921,3.0664,872.2,2.34,28.3,0.1006,3.9034,671.0,89.98,0.806,0.897,0.011,CONFIRMED
4.421566535,2.1229,684.0,2.19,31.9,0.0471,0.66228,729.0,84.34,0.697,0.713,0.869,CONFIRMED
15.72585941,3.8284,1313.1,2.69,32.7,0.1151,2.55018,602.0,89.78,0.755,0.824,0.122,CONFIRMED
1.252753881,2.1472,200.0,2.44,40.5,0.0239,0.89491,2199.0,84.54,1.705,1.165,0.4,CONFIRMED
13.36019864,2.788,699.9,1.84,21.3,0.1002,3.47892,520.0,89.04,0.688,0.768,0.534,CONFIRMED
76.957056,9.551,367.1,2.09,26.5,0.3436,0.37258,451.0,89.25,1.041,0.912,0.638,CONFIRMED
14.97974335,4.126,1211.8,3.79,33.2,0.1106,0.18444,620.0,85.89,0.853,0.803,0.93,CANDIDATE
6.7445683,3.813,86.6,0.86,6.8,0.0693,1.03335,983.0,89.38,0.923,0.974,0.1199,CANDIDATE
33.35859852,2.286,1825.9,4.44,32.2,0.1854,2.532,459.0,88.99,0.799,0.763,0.937,CANDIDATE
8.84784273,2.0572,460.2,1.15,21.1,0.0699,9.04523,479.0,89.92,0.552,0.581,0.047,CONFIRMED
9.98970266,3.7,988.4,2.48,24.1,0.088,1.80902,705.0,89.99,0.81,0.91,0.005,CONFIRMED
5.63252508,2.1448,634.4,2.04,70.9,0.0598,3.71393,844.0,88.58,0.804,0.896,0.455,CONFIRMED
1.442592305,2.9698,166.0,2.67,27.1,0.0284,0.47046,2700.0,86.82,2.043,1.462,0.207,CONFIRMED
14.17222858,2.6297,246.8,2.39,24.5,0.1146,0.96515,873.0,87.71,1.314,0.998,0.869,CONFIRMED
4.92031063,4.046,81.0,1.18,17.7,0.0566,0.59154,1242.0,88.48,1.314,0.998,0.242,CONFIRMED
56.4931698,8.704,411.9,4.43,31.8,0.3259,0.28729,681.0,88.89,2.046,1.443,0.707,CONFIRMED
13.82142084,3.985,765.2,2.2,75.3,0.1005,0.22484,560.0,86.05,0.651,0.715,0.904,CONFIRMED
2.30367952,3.0898,136.4,1.3,18.9,0.0337,0.02996,1384.0,61.68,0.865,0.961,0.964,FALSE POSITIVE
5.78387049,1.3966,413.3,2.07,20.7,0.0655,17.54748,1051.0,89.59,1.012,1.117,0.227,CONFIRMED
11.08507658,1.751,771.8,2.5,17.7,0.0901,4.20703,665.0,88.44,0.793,0.792,0.819,CONFIRMED
0.571038347,1.1267,242.1,1.65,38.2,0.0126,0.6221,1897.0,66.6,0.886,0.82,0.876,CONFIRMED
8.77425786,2.2245,239.6,1.75,22.3,0.0784,0.58484,771.0,86.06,0.905,0.832,0.917,CONFIRMED
4.51005082,2.1533,294.8,1.74,21.5,0.0511,3.91979,1063.0,89.59,1.032,0.873,0.115,CONFIRMED
